id_commande,date,client_id,produit,categorie,quantite,prix_unitaire,entrepot
C202606130641,2026-06-13,CL0014,Console jeux,Electronique,3,439.24,Entrepot Nord
C202606130642,2026-06-13,CL0185,Casque audio,Electronique,5,64.78,Entrepot Sud
C202606130643,2026-06-13,CL0196,Casque audio,Electronique,5,86.68,Entrepot Sud
C202606130644,2026-06-13,CL0178,Console jeux,Electronique,3,427.6,Entrepot Sud
C202606130645,2026-06-13,CL0189,Plante verte,Maison,1,38.44,Entrepot Nord
C202606130646,2026-06-13,CL0271,Casque audio,Electronique,5,49.4,Entrepot Sud
C202606130647,2026-06-13,CL0273,Plante verte,Maison,1,28.64,Entrepot Nord
C202606130648,2026-06-13,CL0380,Chaise bureau,Mobilier,3,78.63,Entrepot Est
C202606130649,2026-06-13,CL0367,Plante verte,Maison,4,34.25,Entrepot Est
C202606130650,2026-06-13,CL0374,Console jeux,Electronique,3,433.88,Entrepot Nord
C202606130651,2026-06-13,CL0102,Plante verte,Maison,3,23.45,Entrepot Sud
C202606130652,2026-06-13,CL0030,Casque audio,Electronique,1,85.69,Entrepot Est
C202606130653,2026-06-13,CL0303,Livre,Culture,4,13.84,Entrepot Nord
C202606130654,2026-06-13,CL0366,Chaise bureau,Mobilier,4,96.58,Entrepot Sud
C202606130655,2026-06-13,CL0304,Console jeux,Electronique,2,232.0,Entrepot Nord
C202606130656,2026-06-13,CL0187,Livre,Culture,1,24.74,Entrepot Nord
C202606130657,2026-06-13,CL0124,Chaise bureau,Mobilier,1,71.45,Entrepot Nord
C202606130658,2026-06-13,CL0039,Console jeux,Electronique,1,445.16,Entrepot Nord
C202606130659,2026-06-13,CL0300,Livre,Culture,1,11.91,Entrepot Nord
C202606130660,2026-06-13,CL0084,Casque audio,Electronique,3,77.62,Entrepot Est
C202606130661,2026-06-13,CL0230,Plante verte,Maison,4,31.61,Entrepot Nord
C202606130662,2026-06-13,CL0232,Livre,Culture,5,9.73,Entrepot Sud
C202606130663,2026-06-13,CL0343,Console jeux,Electronique,4,226.28,Entrepot Sud
C202606130664,2026-06-13,CL0212,Chaise bureau,Mobilier,2,75.95,Entrepot Sud
C202606130665,2026-06-13,CL0217,Plante verte,Maison,4,22.57,Entrepot Nord
C202606130666,2026-06-13,CL0049,Plante verte,Maison,2,38.03,Entrepot Nord
C202606130667,2026-06-13,CL0306,Console jeux,Electronique,5,239.94,Entrepot Nord
C202606130668,2026-06-13,CL0201,Livre,Culture,2,15.58,Entrepot Est
C202606130669,2026-06-13,CL0074,Console jeux,Electronique,4,309.15,Entrepot Sud
C202606130670,2026-06-13,CL0034,Livre,Culture,2,13.87,Entrepot Est
C202606130671,2026-06-13,CL0237,Casque audio,Electronique,3,53.84,Entrepot Nord
C202606130672,2026-06-13,CL0267,Plante verte,Maison,1,23.29,Entrepot Sud
C202606130673,2026-06-13,CL0324,Plante verte,Maison,2,12.76,Entrepot Sud
C202606130674,2026-06-13,CL0167,Livre,Culture,2,20.85,Entrepot Nord
C202606130675,2026-06-13,CL0135,Livre,Culture,3,19.04,Entrepot Nord
C202606130676,2026-06-13,CL0382,Livre,Culture,1,24.0,Entrepot Est
C202606130677,2026-06-13,CL0313,Console jeux,Electronique,1,209.13,Entrepot Nord
C202606130678,2026-06-13,CL0269,Casque audio,Electronique,1,103.45,Entrepot Nord
C202606130679,2026-06-13,CL0009,Plante verte,Maison,4,21.97,Entrepot Est
C202606130680,2026-06-13,CL0345,Console jeux,Electronique,4,235.39,Entrepot Nord
C202606130681,2026-06-13,CL0273,Plante verte,Maison,3,27.99,Entrepot Sud
C202606130682,2026-06-13,CL0010,Plante verte,Maison,1,20.05,Entrepot Est
C202606130683,2026-06-13,CL0003,Casque audio,Electronique,1,112.72,Entrepot Est
C202606130684,2026-06-13,CL0246,Console jeux,Electronique,4,414.21,Entrepot Sud
C202606130685,2026-06-13,CL0273,Casque audio,Electronique,1,65.17,Entrepot Nord
C202606130686,2026-06-13,CL0352,Console jeux,Electronique,2,298.93,Entrepot Nord
C202606130687,2026-06-13,CL0213,Chaise bureau,Mobilier,5,60.36,Entrepot Est
C202606130688,2026-06-13,CL0325,Console jeux,Electronique,5,241.34,Entrepot Sud
C202606130689,2026-06-13,CL0090,Casque audio,Electronique,1,58.22,Entrepot Nord
C202606130690,2026-06-13,CL0178,Chaise bureau,Mobilier,3,134.37,Entrepot Est
C202606130691,2026-06-13,CL0102,Plante verte,Maison,2,26.01,Entrepot Est
C202606130692,2026-06-13,CL0212,Chaise bureau,Mobilier,5,61.35,Entrepot Nord
C202606130693,2026-06-13,CL0159,Livre,Culture,4,19.94,Entrepot Est
C202606130694,2026-06-13,CL0209,Casque audio,Electronique,3,100.29,Entrepot Sud
C202606130695,2026-06-13,CL0160,Console jeux,Electronique,4,219.21,Entrepot Nord
C202606130696,2026-06-13,CL0045,Console jeux,Electronique,1,321.58,Entrepot Est
C202606130697,2026-06-13,CL0318,Console jeux,Electronique,1,251.48,Entrepot Sud
C202606130698,2026-06-13,CL0123,Console jeux,Electronique,2,355.2,Entrepot Nord
C202606130699,2026-06-13,CL0324,Chaise bureau,Mobilier,3,88.23,Entrepot Est
C202606130700,2026-06-13,CL0239,Plante verte,Maison,2,24.56,Entrepot Est
C202606130701,2026-06-13,CL0155,Casque audio,Electronique,3,61.35,Entrepot Nord
C202606130702,2026-06-13,CL0188,Console jeux,Electronique,5,346.29,Entrepot Sud
C202606130703,2026-06-13,CL0058,Casque audio,Electronique,5,104.43,Entrepot Nord
C202606130704,2026-06-13,CL0083,Livre,Culture,2,22.37,Entrepot Nord
C202606130705,2026-06-13,CL0106,Casque audio,Electronique,5,64.42,Entrepot Nord
C202606130706,2026-06-13,CL0167,Plante verte,Maison,1,34.8,Entrepot Sud
C202606130707,2026-06-13,CL0076,Livre,Culture,4,12.47,Entrepot Nord
C202606130708,2026-06-13,CL0253,Casque audio,Electronique,5,107.8,Entrepot Sud
C202606130709,2026-06-13,CL0337,Casque audio,Electronique,2,51.02,Entrepot Nord
C202606130710,2026-06-13,CL0257,Livre,Culture,4,23.15,Entrepot Nord
C202606130711,2026-06-13,CL0095,Plante verte,Maison,5,39.68,Entrepot Nord
C202606130712,2026-06-13,CL0318,Console jeux,Electronique,5,368.38,Entrepot Sud
C202606130713,2026-06-13,CL0294,Plante verte,Maison,5,13.93,Entrepot Nord
C202606130714,2026-06-13,CL0228,Chaise bureau,Mobilier,1,228.42,Entrepot Nord
C202606130715,2026-06-13,CL0196,Chaise bureau,Mobilier,1,98.06,Entrepot Est
C202606130716,2026-06-13,CL0345,Chaise bureau,Mobilier,2,109.41,Entrepot Sud
C202606130717,2026-06-13,CL0218,Plante verte,Maison,2,19.09,Entrepot Nord
C202606130718,2026-06-13,CL0077,Console jeux,Electronique,2,240.69,Entrepot Est
C202606130719,2026-06-13,CL0108,Livre,Culture,5,21.26,Entrepot Sud
C202606130720,2026-06-13,CL0095,Plante verte,Maison,5,38.68,Entrepot Nord
C202606130721,2026-06-13,CL0164,Livre,Culture,4,9.31,Entrepot Nord
C202606130722,2026-06-13,CL0010,Casque audio,Electronique,2,49.78,Entrepot Est
C202606130723,2026-06-13,CL0387,Casque audio,Electronique,1,88.09,Entrepot Est
C202606130724,2026-06-13,CL0302,Casque audio,Electronique,1,102.96,Entrepot Nord
C202606130725,2026-06-13,CL0374,Plante verte,Maison,5,38.98,Entrepot Nord
C202606130726,2026-06-13,CL0355,Plante verte,Maison,5,23.85,Entrepot Sud
C202606130727,2026-06-13,CL0023,Livre,Culture,5,23.47,Entrepot Est
C202606130728,2026-06-13,CL0226,Chaise bureau,Mobilier,2,101.12,Entrepot Sud
C202606130729,2026-06-13,CL0364,Livre,Culture,4,21.28,Entrepot Nord
C202606130730,2026-06-13,CL0138,Casque audio,Electronique,4,103.97,Entrepot Nord
C202606130731,2026-06-13,CL0343,Chaise bureau,Mobilier,4,211.99,Entrepot Nord
C202606130732,2026-06-13,CL0014,Plante verte,Maison,1,24.52,Entrepot Nord
C202606130733,2026-06-13,CL0054,Plante verte,Maison,2,26.91,Entrepot Nord
C202606130734,2026-06-13,CL0225,Plante verte,Maison,4,14.1,Entrepot Est
C202606130735,2026-06-13,CL0174,Plante verte,Maison,3,25.39,Entrepot Nord
C202606130736,2026-06-13,CL0287,Plante verte,Maison,5,15.74,Entrepot Nord
C202606130737,2026-06-13,CL0164,Casque audio,Electronique,3,66.1,Entrepot Nord
C202606130738,2026-06-13,CL0003,Chaise bureau,Mobilier,4,153.71,Entrepot Sud
C202606130739,2026-06-13,CL0116,Livre,Culture,2,24.42,Entrepot Est
C202606130740,2026-06-13,CL0225,Plante verte,Maison,3,22.79,Entrepot Est
C202606130741,2026-06-13,CL0304,Console jeux,Electronique,5,329.84,Entrepot Nord
C202606130742,2026-06-13,CL0074,Console jeux,Electronique,2,283.6,Entrepot Nord
C202606130743,2026-06-13,CL0158,Console jeux,Electronique,5,341.15,Entrepot Est
C202606130744,2026-06-13,CL0259,Chaise bureau,Mobilier,4,182.17,Entrepot Nord
C202606130745,2026-06-13,CL0114,Chaise bureau,Mobilier,2,112.36,Entrepot Est
C202606130746,2026-06-13,CL0281,Plante verte,Maison,3,16.99,Entrepot Sud
C202606130747,2026-06-13,CL0213,Casque audio,Electronique,2,80.18,Entrepot Est
C202606130748,2026-06-13,CL0052,Console jeux,Electronique,3,398.28,Entrepot Nord
C202606130749,2026-06-13,CL0245,Chaise bureau,Mobilier,4,214.7,Entrepot Nord
C202606130750,2026-06-13,CL0065,Chaise bureau,Mobilier,3,221.87,Entrepot Est
C202606130751,2026-06-13,CL0255,Casque audio,Electronique,2,97.37,Entrepot Nord
C202606130752,2026-06-13,CL0004,Console jeux,Electronique,2,256.12,Entrepot Nord
C202606130753,2026-06-13,CL0371,Casque audio,Electronique,4,64.76,Entrepot Est
C202606130754,2026-06-13,CL0055,Livre,Culture,5,22.42,Entrepot Nord
C202606130755,2026-06-13,CL0326,Chaise bureau,Mobilier,5,222.01,Entrepot Nord
C202606130756,2026-06-13,CL0299,Livre,Culture,2,18.96,Entrepot Sud
C202606130757,2026-06-13,CL0368,Plante verte,Maison,2,25.16,Entrepot Nord
C202606130758,2026-06-13,CL0027,Console jeux,Electronique,3,277.24,Entrepot Est
C202606130759,2026-06-13,CL0231,Chaise bureau,Mobilier,4,73.1,Entrepot Nord
C202606130760,2026-06-13,CL0059,Livre,Culture,3,21.25,Entrepot Est
C202606130761,2026-06-13,CL0231,Livre,Culture,2,16.6,Entrepot Est
C202606130762,2026-06-13,CL0194,Livre,Culture,1,13.34,Entrepot Nord
C202606130763,2026-06-13,CL0207,Livre,Culture,2,10.6,Entrepot Est
C202606130764,2026-06-13,CL0043,Casque audio,Electronique,5,81.24,Entrepot Nord
C202606130765,2026-06-13,CL0117,Plante verte,Maison,2,18.25,Entrepot Est
C202606130766,2026-06-13,CL0396,Livre,Culture,1,13.5,Entrepot Sud
C202606130767,2026-06-13,CL0018,Plante verte,Maison,5,21.93,Entrepot Sud
C202606130768,2026-06-13,CL0297,Console jeux,Electronique,2,334.85,Entrepot Nord
C202606130769,2026-06-13,CL0045,Plante verte,Maison,3,14.62,Entrepot Nord
C202606130770,2026-06-13,CL0135,Casque audio,Electronique,4,52.96,Entrepot Nord
C202606130771,2026-06-13,CL0181,Console jeux,Electronique,5,442.11,Entrepot Est
C202606130772,2026-06-13,CL0251,Casque audio,Electronique,4,116.73,Entrepot Nord
C202606130773,2026-06-13,CL0313,Casque audio,Electronique,2,61.19,Entrepot Nord
C202606130774,2026-06-13,CL0006,Livre,Culture,5,21.06,Entrepot Sud
C202606130775,2026-06-13,CL0058,Casque audio,Electronique,2,64.66,Entrepot Nord
C202606130776,2026-06-13,CL0312,Casque audio,Electronique,3,112.25,Entrepot Sud
C202606130777,2026-06-13,CL0395,Casque audio,Electronique,2,90.5,Entrepot Sud
C202606130778,2026-06-13,CL0092,Console jeux,Electronique,5,209.19,Entrepot Nord
C202606130779,2026-06-13,CL0375,Casque audio,Electronique,1,100.54,Entrepot Nord
C202606130780,2026-06-13,CL0017,Plante verte,Maison,5,23.17,Entrepot Nord
C202606130781,2026-06-13,CL0030,Console jeux,Electronique,2,217.47,Entrepot Nord
C202606130782,2026-06-13,CL0309,Chaise bureau,Mobilier,4,148.09,Entrepot Nord
C202606130783,2026-06-13,CL0299,Plante verte,Maison,2,13.47,Entrepot Est
C202606130784,2026-06-13,CL0260,Plante verte,Maison,1,31.96,Entrepot Nord
C202606130785,2026-06-13,CL0240,Chaise bureau,Mobilier,3,161.41,Entrepot Nord
C202606130786,2026-06-13,CL0015,Casque audio,Electronique,3,53.58,Entrepot Nord
C202606130787,2026-06-13,CL0123,Console jeux,Electronique,2,296.27,Entrepot Est
C202606130788,2026-06-13,CL0348,Chaise bureau,Mobilier,3,108.19,Entrepot Est
C202606130789,2026-06-13,CL0319,Chaise bureau,Mobilier,2,118.78,Entrepot Sud
C202606130790,2026-06-13,CL0173,Casque audio,Electronique,1,109.22,Entrepot Sud
C202606130791,2026-06-13,CL0194,Console jeux,Electronique,4,265.8,Entrepot Nord
C202606130792,2026-06-13,CL0300,Chaise bureau,Mobilier,2,209.5,Entrepot Sud
C202606130793,2026-06-13,CL0017,Casque audio,Electronique,1,61.28,Entrepot Nord
C202606130794,2026-06-13,CL0360,Chaise bureau,Mobilier,5,152.91,Entrepot Nord
C202606130795,2026-06-13,CL0017,Plante verte,Maison,4,12.5,Entrepot Nord
C202606130796,2026-06-13,CL0002,Plante verte,Maison,1,38.23,Entrepot Nord
C202606130797,2026-06-13,CL0010,Chaise bureau,Mobilier,3,242.45,Entrepot Nord
C202606130798,2026-06-13,CL0391,Console jeux,Electronique,5,318.92,Entrepot Est
C202606130799,2026-06-13,CL0196,Livre,Culture,1,14.65,Entrepot Nord
C202606130800,2026-06-13,CL0019,Console jeux,Electronique,1,363.11,Entrepot Sud
C202606130801,2026-06-13,CL0076,Plante verte,Maison,4,26.57,Entrepot Nord
C202606130802,2026-06-13,CL0280,Casque audio,Electronique,3,54.33,Entrepot Est
C202606130803,2026-06-13,CL0331,Livre,Culture,2,20.01,Entrepot Est
C202606130804,2026-06-13,CL0175,Casque audio,Electronique,3,79.76,Entrepot Est
C202606130805,2026-06-13,CL0004,Livre,Culture,2,22.72,Entrepot Sud
C202606130806,2026-06-13,CL0398,Casque audio,Electronique,1,115.18,Entrepot Est
C202606130807,2026-06-13,CL0295,Console jeux,Electronique,4,419.04,Entrepot Nord
C202606130808,2026-06-13,CL0238,Chaise bureau,Mobilier,2,203.09,Entrepot Est
C202606130809,2026-06-13,CL0039,Casque audio,Electronique,2,112.86,Entrepot Sud
C202606130810,2026-06-13,CL0042,Console jeux,Electronique,5,294.66,Entrepot Nord
C202606130811,2026-06-13,CL0374,Chaise bureau,Mobilier,2,209.7,Entrepot Est
C202606130812,2026-06-13,CL0154,Livre,Culture,4,17.19,Entrepot Nord
C202606130813,2026-06-13,CL0158,Livre,Culture,4,17.58,Entrepot Est
C202606130814,2026-06-13,CL0187,Console jeux,Electronique,2,240.07,Entrepot Nord
C202606130815,2026-06-13,CL0031,Plante verte,Maison,1,33.35,Entrepot Nord
C202606130816,2026-06-13,CL0077,Chaise bureau,Mobilier,3,80.19,Entrepot Nord
C202606130817,2026-06-13,CL0220,Chaise bureau,Mobilier,1,249.88,Entrepot Est
C202606130818,2026-06-13,CL0357,Plante verte,Maison,2,26.61,Entrepot Nord
C202606130819,2026-06-13,CL0059,Plante verte,Maison,2,30.56,Entrepot Nord
C202606130820,2026-06-13,CL0066,Console jeux,Electronique,5,408.74,Entrepot Nord
C202606130821,2026-06-13,CL0196,Plante verte,Maison,5,30.37,Entrepot Sud
C202606130822,2026-06-13,CL0335,Casque audio,Electronique,3,119.68,Entrepot Est
C202606130823,2026-06-13,CL0225,Chaise bureau,Mobilier,2,152.9,Entrepot Nord
C202606130824,2026-06-13,CL0137,Casque audio,Electronique,2,90.37,Entrepot Sud
C202606130825,2026-06-13,CL0115,Chaise bureau,Mobilier,5,218.47,Entrepot Est
C202606130826,2026-06-13,CL0040,Chaise bureau,Mobilier,1,138.03,Entrepot Nord
C202606130827,2026-06-13,CL0231,Console jeux,Electronique,3,322.46,Entrepot Sud
C202606130828,2026-06-13,CL0274,Casque audio,Electronique,1,71.84,Entrepot Sud
C202606130829,2026-06-13,CL0344,Casque audio,Electronique,4,95.31,Entrepot Est
C202606130830,2026-06-13,CL0358,Casque audio,Electronique,3,46.7,Entrepot Sud
C202606130831,2026-06-13,CL0051,Chaise bureau,Mobilier,3,174.72,Entrepot Nord
C202606130832,2026-06-13,CL0238,Chaise bureau,Mobilier,3,74.16,Entrepot Sud
C202606130833,2026-06-13,CL0027,Livre,Culture,3,24.22,Entrepot Est
C202606130834,2026-06-13,CL0331,Console jeux,Electronique,2,217.21,Entrepot Est
C202606130835,2026-06-13,CL0190,Livre,Culture,4,24.77,Entrepot Nord
C202606130836,2026-06-13,CL0005,Console jeux,Electronique,3,423.8,Entrepot Nord
C202606130837,2026-06-13,CL0369,Console jeux,Electronique,5,218.57,Entrepot Nord
C202606130838,2026-06-13,CL0100,Chaise bureau,Mobilier,5,149.82,Entrepot Est
C202606130839,2026-06-13,CL0379,Console jeux,Electronique,2,215.38,Entrepot Sud
C202606130840,2026-06-13,CL0190,Console jeux,Electronique,2,232.65,Entrepot Est
C202606130841,2026-06-13,CL0323,Livre,Culture,3,20.18,Entrepot Sud
C202606130842,2026-06-13,CL0247,Console jeux,Electronique,2,416.89,Entrepot Nord
C202606130843,2026-06-13,CL0027,Livre,Culture,3,16.18,Entrepot Sud
C202606130844,2026-06-13,CL0090,Casque audio,Electronique,4,69.58,Entrepot Nord
C202606130845,2026-06-13,CL0108,Chaise bureau,Mobilier,4,129.42,Entrepot Nord
C202606130846,2026-06-13,CL0142,Plante verte,Maison,5,24.88,Entrepot Est
C202606130847,2026-06-13,CL0272,Console jeux,Electronique,4,449.91,Entrepot Nord
C202606130848,2026-06-13,CL0031,Console jeux,Electronique,1,399.67,Entrepot Nord
C202606130849,2026-06-13,CL0333,Plante verte,Maison,2,36.0,Entrepot Sud
C202606130850,2026-06-13,CL0056,Console jeux,Electronique,2,413.68,Entrepot Sud
C202606130851,2026-06-13,CL0267,Plante verte,Maison,4,31.95,Entrepot Nord
C202606130852,2026-06-13,CL0068,Chaise bureau,Mobilier,1,241.09,Entrepot Nord
C202606130853,2026-06-13,CL0178,Console jeux,Electronique,3,248.34,Entrepot Nord
C202606130854,2026-06-13,CL0222,Chaise bureau,Mobilier,2,236.18,Entrepot Nord
C202606130855,2026-06-13,CL0343,Livre,Culture,3,17.12,Entrepot Nord
C202606130856,2026-06-13,CL0115,Plante verte,Maison,4,29.8,Entrepot Nord
C202606130857,2026-06-13,CL0335,Plante verte,Maison,5,27.6,Entrepot Sud
C202606130858,2026-06-13,CL0076,Plante verte,Maison,4,14.4,Entrepot Nord
C202606130859,2026-06-13,CL0386,Chaise bureau,Mobilier,2,176.45,Entrepot Est
C202606130860,2026-06-13,CL0126,Chaise bureau,Mobilier,2,232.53,Entrepot Nord
C202606130861,2026-06-13,CL0297,Livre,Culture,4,10.45,Entrepot Sud
C202606130862,2026-06-13,CL0220,Chaise bureau,Mobilier,1,213.96,Entrepot Sud
C202606130863,2026-06-13,CL0187,Console jeux,Electronique,5,310.23,Entrepot Nord
C202606130864,2026-06-13,CL0205,Plante verte,Maison,3,15.28,Entrepot Nord
C202606130865,2026-06-13,CL0130,Casque audio,Electronique,3,68.33,Entrepot Est
C202606130866,2026-06-13,CL0261,Casque audio,Electronique,2,109.72,Entrepot Nord
C202606130867,2026-06-13,CL0086,Livre,Culture,3,24.36,Entrepot Est
C202606130868,2026-06-13,CL0192,Plante verte,Maison,1,35.98,Entrepot Nord
C202606130869,2026-06-13,CL0071,Chaise bureau,Mobilier,5,111.11,Entrepot Nord
C202606130870,2026-06-13,CL0141,Plante verte,Maison,5,16.08,Entrepot Sud
C202606130871,2026-06-13,CL0299,Livre,Culture,1,12.78,Entrepot Nord
C202606130872,2026-06-13,CL0039,Chaise bureau,Mobilier,5,183.83,Entrepot Nord
C202606130873,2026-06-13,CL0041,Livre,Culture,2,17.43,Entrepot Nord
C202606130874,2026-06-13,CL0334,Livre,Culture,4,23.88,Entrepot Sud
C202606130875,2026-06-13,CL0025,Livre,Culture,4,11.15,Entrepot Nord
C202606130876,2026-06-13,CL0043,Livre,Culture,2,18.78,Entrepot Nord
C202606130877,2026-06-13,CL0164,Console jeux,Electronique,4,289.65,Entrepot Sud
C202606130878,2026-06-13,CL0283,Plante verte,Maison,5,13.05,Entrepot Sud
C202606130879,2026-06-13,CL0178,Casque audio,Electronique,4,111.22,Entrepot Sud
C202606130880,2026-06-13,CL0337,Casque audio,Electronique,3,115.49,Entrepot Sud
C202606130881,2026-06-13,CL0277,Plante verte,Maison,5,13.51,Entrepot Sud
C202606130882,2026-06-13,CL0290,Casque audio,Electronique,2,100.15,Entrepot Nord
C202606130883,2026-06-13,CL0114,Console jeux,Electronique,1,297.2,Entrepot Est
C202606130884,2026-06-13,CL0268,Console jeux,Electronique,1,447.78,Entrepot Sud
C202606130885,2026-06-13,CL0022,Livre,Culture,1,14.96,Entrepot Sud
C202606130886,2026-06-13,CL0039,Livre,Culture,4,9.41,Entrepot Nord
C202606130887,2026-06-13,CL0234,Console jeux,Electronique,5,315.96,Entrepot Nord
C202606130888,2026-06-13,CL0365,Livre,Culture,4,19.73,Entrepot Sud
C202606130889,2026-06-13,CL0204,Plante verte,Maison,5,20.27,Entrepot Sud
C202606130890,2026-06-13,CL0308,Chaise bureau,Mobilier,5,216.79,Entrepot Sud
C202606130891,2026-06-13,CL0061,Livre,Culture,3,16.39,Entrepot Nord
C202606130892,2026-06-13,CL0249,Livre,Culture,3,17.03,Entrepot Nord
C202606130893,2026-06-13,CL0222,Console jeux,Electronique,5,313.63,Entrepot Nord
C202606130894,2026-06-13,CL0007,Console jeux,Electronique,5,418.43,Entrepot Nord
C202606130895,2026-06-13,CL0066,Livre,Culture,4,18.29,Entrepot Sud
C202606130896,2026-06-13,CL0069,Casque audio,Electronique,1,111.16,Entrepot Nord
C202606130897,2026-06-13,CL0185,Chaise bureau,Mobilier,4,210.04,Entrepot Nord
C202606130898,2026-06-13,CL0211,Console jeux,Electronique,1,334.91,Entrepot Nord
C202606130899,2026-06-13,CL0322,Livre,Culture,1,21.25,Entrepot Nord
C202606130900,2026-06-13,CL0313,Casque audio,Electronique,5,81.32,Entrepot Nord
C202606130901,2026-06-13,CL0308,Casque audio,Electronique,5,85.44,Entrepot Est
C202606130902,2026-06-13,CL0246,Livre,Culture,3,20.74,Entrepot Est
C202606130903,2026-06-13,CL0264,Livre,Culture,4,11.17,Entrepot Nord
C202606130904,2026-06-13,CL0255,Livre,Culture,4,15.05,Entrepot Est
C202606130905,2026-06-13,CL0248,Plante verte,Maison,1,23.75,Entrepot Nord
C202606130906,2026-06-13,CL0253,Plante verte,Maison,4,22.13,Entrepot Sud
C202606130907,2026-06-13,CL0280,Casque audio,Electronique,2,117.18,Entrepot Nord
C202606130908,2026-06-13,CL0106,Chaise bureau,Mobilier,2,99.27,Entrepot Nord
C202606130909,2026-06-13,CL0074,Chaise bureau,Mobilier,2,235.92,Entrepot Nord
C202606130910,2026-06-13,CL0341,Casque audio,Electronique,3,113.83,Entrepot Nord
C202606130911,2026-06-13,CL0120,Chaise bureau,Mobilier,2,231.87,Entrepot Nord
C202606130912,2026-06-13,CL0332,Console jeux,Electronique,1,228.19,Entrepot Sud
C202606130913,2026-06-13,CL0282,Console jeux,Electronique,1,401.06,Entrepot Nord
C202606130914,2026-06-13,CL0094,Console jeux,Electronique,2,427.37,Entrepot Sud
C202606130915,2026-06-13,CL0078,Plante verte,Maison,2,14.39,Entrepot Sud
C202606130916,2026-06-13,CL0240,Casque audio,Electronique,5,76.27,Entrepot Nord
C202606130917,2026-06-13,CL0271,Console jeux,Electronique,5,424.08,Entrepot Nord
C202606130918,2026-06-13,CL0243,Chaise bureau,Mobilier,1,177.56,Entrepot Nord
C202606130919,2026-06-13,CL0245,Casque audio,Electronique,5,98.13,Entrepot Nord
C202606130920,2026-06-13,CL0325,Livre,Culture,1,13.32,Entrepot Est
C202606130921,2026-06-13,CL0103,Chaise bureau,Mobilier,5,67.11,Entrepot Est
C202606130922,2026-06-13,CL0100,Casque audio,Electronique,1,97.25,Entrepot Nord
C202606130923,2026-06-13,CL0161,Chaise bureau,Mobilier,1,192.4,Entrepot Nord
C202606130924,2026-06-13,CL0379,Casque audio,Electronique,5,80.34,Entrepot Nord
C202606130925,2026-06-13,CL0038,Casque audio,Electronique,4,103.51,Entrepot Sud
C202606130926,2026-06-13,CL0290,Livre,Culture,4,23.6,Entrepot Est
C202606130927,2026-06-13,CL0113,Console jeux,Electronique,2,242.48,Entrepot Nord
C202606130928,2026-06-13,CL0394,Livre,Culture,3,18.44,Entrepot Nord
C202606130929,2026-06-13,CL0185,Chaise bureau,Mobilier,5,237.89,Entrepot Nord
C202606130930,2026-06-13,CL0357,Chaise bureau,Mobilier,5,126.92,Entrepot Est
C202606130931,2026-06-13,CL0072,Plante verte,Maison,5,32.2,Entrepot Sud
C202606130932,2026-06-13,CL0077,Livre,Culture,3,21.86,Entrepot Est
C202606130933,2026-06-13,CL0245,Console jeux,Electronique,3,378.69,Entrepot Nord
C202606130934,2026-06-13,CL0262,Console jeux,Electronique,4,339.58,Entrepot Sud
C202606130935,2026-06-13,CL0250,Livre,Culture,3,23.48,Entrepot Sud
C202606130936,2026-06-13,CL0187,Livre,Culture,2,11.94,Entrepot Est
C202606130937,2026-06-13,CL0374,Casque audio,Electronique,3,65.0,Entrepot Sud
C202606130938,2026-06-13,CL0390,Casque audio,Electronique,5,117.06,Entrepot Nord
C202606130939,2026-06-13,CL0038,Chaise bureau,Mobilier,5,232.86,Entrepot Sud
C202606130940,2026-06-13,CL0365,Livre,Culture,4,23.04,Entrepot Nord
C202606130941,2026-06-13,CL0131,Casque audio,Electronique,4,111.15,Entrepot Nord
C202606130942,2026-06-13,CL0239,Livre,Culture,1,21.63,Entrepot Sud
C202606130943,2026-06-13,CL0344,Plante verte,Maison,3,28.05,Entrepot Sud
C202606130944,2026-06-13,CL0111,Plante verte,Maison,5,25.97,Entrepot Sud
C202606130945,2026-06-13,CL0358,Chaise bureau,Mobilier,4,220.47,Entrepot Est
C202606130946,2026-06-13,CL0342,Chaise bureau,Mobilier,1,156.91,Entrepot Sud
C202606130947,2026-06-13,CL0224,Console jeux,Electronique,1,429.26,Entrepot Nord
C202606130948,2026-06-13,CL0131,Livre,Culture,3,15.95,Entrepot Nord
C202606130949,2026-06-13,CL0211,Plante verte,Maison,2,12.92,Entrepot Sud
C202606130950,2026-06-13,CL0272,Livre,Culture,3,16.76,Entrepot Nord
C202606130951,2026-06-13,CL0045,Plante verte,Maison,5,21.68,Entrepot Nord
C202606130952,2026-06-13,CL0128,Casque audio,Electronique,3,76.0,Entrepot Nord
C202606130953,2026-06-13,CL0270,Console jeux,Electronique,2,388.39,Entrepot Sud
C202606130954,2026-06-13,CL0354,Casque audio,Electronique,1,104.04,Entrepot Sud
C202606130955,2026-06-13,CL0379,Chaise bureau,Mobilier,2,84.26,Entrepot Nord
C202606130956,2026-06-13,CL0244,Plante verte,Maison,5,16.96,Entrepot Nord
C202606130957,2026-06-13,CL0342,Casque audio,Electronique,1,86.77,Entrepot Nord
C202606130958,2026-06-13,CL0384,Livre,Culture,3,23.11,Entrepot Nord
C202606130959,2026-06-13,CL0275,Chaise bureau,Mobilier,5,169.39,Entrepot Nord
C202606130960,2026-06-13,CL0159,Plante verte,Maison,5,39.33,Entrepot Nord
