id_commande,date,client_id,produit,categorie,quantite,prix_unitaire,entrepot
C202606120641,2026-06-12,CL0180,Chaise bureau,Mobilier,3,156.69,Entrepot Sud
C202606120642,2026-06-12,CL0344,Console jeux,Electronique,4,283.61,Entrepot Sud
C202606120643,2026-06-12,CL0121,Chaise bureau,Mobilier,4,155.71,Entrepot Est
C202606120644,2026-06-12,CL0344,Chaise bureau,Mobilier,2,85.77,Entrepot Nord
C202606120645,2026-06-12,CL0155,Plante verte,Maison,4,24.47,Entrepot Sud
C202606120646,2026-06-12,CL0158,Livre,Culture,5,9.13,Entrepot Nord
C202606120647,2026-06-12,CL0175,Chaise bureau,Mobilier,5,164.74,Entrepot Est
C202606120648,2026-06-12,CL0092,Casque audio,Electronique,2,88.75,Entrepot Nord
C202606120649,2026-06-12,CL0397,Chaise bureau,Mobilier,5,127.16,Entrepot Nord
C202606120650,2026-06-12,CL0090,Plante verte,Maison,1,35.48,Entrepot Nord
C202606120651,2026-06-12,CL0321,Chaise bureau,Mobilier,3,163.83,Entrepot Sud
C202606120652,2026-06-12,CL0205,Chaise bureau,Mobilier,2,193.84,Entrepot Nord
C202606120653,2026-06-12,CL0257,Plante verte,Maison,2,37.0,Entrepot Nord
C202606120654,2026-06-12,CL0067,Casque audio,Electronique,2,63.13,Entrepot Nord
C202606120655,2026-06-12,CL0295,Console jeux,Electronique,1,219.83,Entrepot Est
C202606120656,2026-06-12,CL0329,Chaise bureau,Mobilier,2,60.96,Entrepot Nord
C202606120657,2026-06-12,CL0168,Casque audio,Electronique,3,114.22,Entrepot Nord
C202606120658,2026-06-12,CL0173,Casque audio,Electronique,4,75.4,Entrepot Sud
C202606120659,2026-06-12,CL0045,Livre,Culture,1,22.68,Entrepot Sud
C202606120660,2026-06-12,CL0205,Console jeux,Electronique,3,393.99,Entrepot Est
C202606120661,2026-06-12,CL0163,Chaise bureau,Mobilier,4,225.93,Entrepot Nord
C202606120662,2026-06-12,CL0371,Console jeux,Electronique,3,214.0,Entrepot Sud
C202606120663,2026-06-12,CL0074,Chaise bureau,Mobilier,2,77.76,Entrepot Nord
C202606120664,2026-06-12,CL0177,Console jeux,Electronique,1,289.46,Entrepot Nord
C202606120665,2026-06-12,CL0309,Console jeux,Electronique,5,416.47,Entrepot Nord
C202606120666,2026-06-12,CL0365,Console jeux,Electronique,3,257.5,Entrepot Sud
C202606120667,2026-06-12,CL0396,Plante verte,Maison,1,33.73,Entrepot Nord
C202606120668,2026-06-12,CL0272,Console jeux,Electronique,4,339.83,Entrepot Nord
C202606120669,2026-06-12,CL0052,Chaise bureau,Mobilier,2,108.05,Entrepot Sud
C202606120670,2026-06-12,CL0388,Chaise bureau,Mobilier,2,248.01,Entrepot Nord
C202606120671,2026-06-12,CL0279,Casque audio,Electronique,1,91.85,Entrepot Nord
C202606120672,2026-06-12,CL0311,Console jeux,Electronique,2,338.81,Entrepot Nord
C202606120673,2026-06-12,CL0399,Chaise bureau,Mobilier,2,231.54,Entrepot Est
C202606120674,2026-06-12,CL0125,Livre,Culture,5,8.49,Entrepot Sud
C202606120675,2026-06-12,CL0200,Plante verte,Maison,4,17.97,Entrepot Est
C202606120676,2026-06-12,CL0056,Plante verte,Maison,2,21.07,Entrepot Est
C202606120677,2026-06-12,CL0346,Casque audio,Electronique,1,105.51,Entrepot Est
C202606120678,2026-06-12,CL0193,Chaise bureau,Mobilier,1,103.34,Entrepot Nord
C202606120679,2026-06-12,CL0223,Livre,Culture,1,12.28,Entrepot Nord
C202606120680,2026-06-12,CL0218,Livre,Culture,2,14.02,Entrepot Nord
C202606120681,2026-06-12,CL0292,Chaise bureau,Mobilier,3,227.09,Entrepot Nord
C202606120682,2026-06-12,CL0137,Livre,Culture,4,22.67,Entrepot Est
C202606120683,2026-06-12,CL0249,Livre,Culture,3,12.8,Entrepot Nord
C202606120684,2026-06-12,CL0232,Livre,Culture,2,13.44,Entrepot Sud
C202606120685,2026-06-12,CL0377,Livre,Culture,5,8.89,Entrepot Sud
C202606120686,2026-06-12,CL0094,Chaise bureau,Mobilier,1,208.16,Entrepot Est
C202606120687,2026-06-12,CL0013,Plante verte,Maison,2,39.86,Entrepot Nord
C202606120688,2026-06-12,CL0155,Casque audio,Electronique,2,118.08,Entrepot Nord
C202606120689,2026-06-12,CL0087,Livre,Culture,5,20.51,Entrepot Nord
C202606120690,2026-06-12,CL0341,Plante verte,Maison,4,14.53,Entrepot Nord
C202606120691,2026-06-12,CL0121,Plante verte,Maison,3,39.43,Entrepot Nord
C202606120692,2026-06-12,CL0119,Livre,Culture,1,8.64,Entrepot Sud
C202606120693,2026-06-12,CL0025,Console jeux,Electronique,4,374.61,Entrepot Sud
C202606120694,2026-06-12,CL0250,Chaise bureau,Mobilier,1,226.93,Entrepot Nord
C202606120695,2026-06-12,CL0351,Livre,Culture,5,15.28,Entrepot Nord
C202606120696,2026-06-12,CL0058,Console jeux,Electronique,2,358.3,Entrepot Sud
C202606120697,2026-06-12,CL0040,Console jeux,Electronique,3,409.89,Entrepot Est
C202606120698,2026-06-12,CL0115,Chaise bureau,Mobilier,2,222.1,Entrepot Est
C202606120699,2026-06-12,CL0138,Casque audio,Electronique,3,97.77,Entrepot Nord
C202606120700,2026-06-12,CL0285,Casque audio,Electronique,1,59.73,Entrepot Nord
C202606120701,2026-06-12,CL0335,Chaise bureau,Mobilier,3,62.01,Entrepot Sud
C202606120702,2026-06-12,CL0211,Plante verte,Maison,5,19.9,Entrepot Nord
C202606120703,2026-06-12,CL0197,Chaise bureau,Mobilier,4,140.17,Entrepot Sud
C202606120704,2026-06-12,CL0074,Livre,Culture,4,20.94,Entrepot Est
C202606120705,2026-06-12,CL0131,Casque audio,Electronique,2,90.59,Entrepot Est
C202606120706,2026-06-12,CL0340,Console jeux,Electronique,4,447.75,Entrepot Est
C202606120707,2026-06-12,CL0367,Casque audio,Electronique,1,108.23,Entrepot Sud
C202606120708,2026-06-12,CL0331,Casque audio,Electronique,4,97.06,Entrepot Nord
C202606120709,2026-06-12,CL0296,Plante verte,Maison,5,30.7,Entrepot Nord
C202606120710,2026-06-12,CL0262,Casque audio,Electronique,4,100.97,Entrepot Est
C202606120711,2026-06-12,CL0323,Chaise bureau,Mobilier,5,163.77,Entrepot Nord
C202606120712,2026-06-12,CL0270,Plante verte,Maison,3,31.94,Entrepot Nord
C202606120713,2026-06-12,CL0037,Chaise bureau,Mobilier,5,185.32,Entrepot Est
C202606120714,2026-06-12,CL0135,Console jeux,Electronique,2,430.99,Entrepot Sud
C202606120715,2026-06-12,CL0114,Plante verte,Maison,3,26.62,Entrepot Nord
C202606120716,2026-06-12,CL0269,Livre,Culture,1,23.76,Entrepot Sud
C202606120717,2026-06-12,CL0345,Livre,Culture,5,10.88,Entrepot Nord
C202606120718,2026-06-12,CL0328,Livre,Culture,2,21.97,Entrepot Nord
C202606120719,2026-06-12,CL0220,Casque audio,Electronique,3,73.59,Entrepot Est
C202606120720,2026-06-12,CL0053,Casque audio,Electronique,4,56.54,Entrepot Nord
C202606120721,2026-06-12,CL0155,Chaise bureau,Mobilier,3,185.97,Entrepot Sud
C202606120722,2026-06-12,CL0229,Plante verte,Maison,1,19.7,Entrepot Nord
C202606120723,2026-06-12,CL0090,Casque audio,Electronique,4,92.6,Entrepot Sud
C202606120724,2026-06-12,CL0251,Console jeux,Electronique,2,201.48,Entrepot Nord
C202606120725,2026-06-12,CL0196,Console jeux,Electronique,2,355.69,Entrepot Sud
C202606120726,2026-06-12,CL0133,Chaise bureau,Mobilier,1,165.68,Entrepot Nord
C202606120727,2026-06-12,CL0141,Casque audio,Electronique,5,58.38,Entrepot Sud
C202606120728,2026-06-12,CL0047,Chaise bureau,Mobilier,3,105.95,Entrepot Est
C202606120729,2026-06-12,CL0217,Console jeux,Electronique,4,414.72,Entrepot Nord
C202606120730,2026-06-12,CL0368,Chaise bureau,Mobilier,5,208.4,Entrepot Est
C202606120731,2026-06-12,CL0152,Plante verte,Maison,4,22.28,Entrepot Sud
C202606120732,2026-06-12,CL0181,Plante verte,Maison,4,30.15,Entrepot Est
C202606120733,2026-06-12,CL0317,Livre,Culture,4,22.44,Entrepot Nord
C202606120734,2026-06-12,CL0169,Livre,Culture,5,14.33,Entrepot Sud
C202606120735,2026-06-12,CL0270,Casque audio,Electronique,1,101.7,Entrepot Nord
C202606120736,2026-06-12,CL0014,Plante verte,Maison,4,38.2,Entrepot Sud
C202606120737,2026-06-12,CL0359,Casque audio,Electronique,5,87.26,Entrepot Est
C202606120738,2026-06-12,CL0034,Plante verte,Maison,4,39.86,Entrepot Nord
C202606120739,2026-06-12,CL0005,Plante verte,Maison,4,25.76,Entrepot Sud
C202606120740,2026-06-12,CL0349,Livre,Culture,2,14.83,Entrepot Nord
C202606120741,2026-06-12,CL0236,Chaise bureau,Mobilier,5,122.73,Entrepot Nord
C202606120742,2026-06-12,CL0008,Casque audio,Electronique,1,61.55,Entrepot Nord
C202606120743,2026-06-12,CL0289,Casque audio,Electronique,4,51.62,Entrepot Sud
C202606120744,2026-06-12,CL0172,Plante verte,Maison,1,35.07,Entrepot Nord
C202606120745,2026-06-12,CL0299,Plante verte,Maison,1,27.41,Entrepot Sud
C202606120746,2026-06-12,CL0075,Livre,Culture,4,21.89,Entrepot Est
C202606120747,2026-06-12,CL0096,Chaise bureau,Mobilier,3,96.15,Entrepot Est
C202606120748,2026-06-12,CL0197,Console jeux,Electronique,3,330.0,Entrepot Nord
C202606120749,2026-06-12,CL0216,Chaise bureau,Mobilier,3,165.58,Entrepot Sud
C202606120750,2026-06-12,CL0224,Casque audio,Electronique,3,67.84,Entrepot Est
C202606120751,2026-06-12,CL0107,Console jeux,Electronique,3,276.24,Entrepot Nord
C202606120752,2026-06-12,CL0364,Console jeux,Electronique,3,433.11,Entrepot Sud
C202606120753,2026-06-12,CL0103,Console jeux,Electronique,2,291.43,Entrepot Est
C202606120754,2026-06-12,CL0005,Plante verte,Maison,5,30.59,Entrepot Sud
C202606120755,2026-06-12,CL0166,Console jeux,Electronique,1,302.23,Entrepot Sud
C202606120756,2026-06-12,CL0103,Casque audio,Electronique,3,61.48,Entrepot Nord
C202606120757,2026-06-12,CL0373,Livre,Culture,5,18.38,Entrepot Nord
C202606120758,2026-06-12,CL0223,Plante verte,Maison,2,36.59,Entrepot Nord
C202606120759,2026-06-12,CL0306,Casque audio,Electronique,1,55.27,Entrepot Est
C202606120760,2026-06-12,CL0378,Plante verte,Maison,2,12.4,Entrepot Sud
C202606120761,2026-06-12,CL0384,Livre,Culture,4,11.75,Entrepot Sud
C202606120762,2026-06-12,CL0399,Chaise bureau,Mobilier,2,161.55,Entrepot Nord
C202606120763,2026-06-12,CL0047,Livre,Culture,5,9.71,Entrepot Nord
C202606120764,2026-06-12,CL0362,Casque audio,Electronique,4,61.78,Entrepot Est
C202606120765,2026-06-12,CL0357,Plante verte,Maison,4,16.34,Entrepot Nord
C202606120766,2026-06-12,CL0389,Livre,Culture,1,10.72,Entrepot Nord
C202606120767,2026-06-12,CL0369,Livre,Culture,5,21.55,Entrepot Sud
C202606120768,2026-06-12,CL0110,Livre,Culture,3,23.5,Entrepot Nord
C202606120769,2026-06-12,CL0195,Livre,Culture,2,14.66,Entrepot Nord
C202606120770,2026-06-12,CL0048,Livre,Culture,3,11.8,Entrepot Sud
C202606120771,2026-06-12,CL0171,Livre,Culture,4,10.53,Entrepot Nord
C202606120772,2026-06-12,CL0337,Plante verte,Maison,1,13.09,Entrepot Nord
C202606120773,2026-06-12,CL0179,Livre,Culture,5,16.95,Entrepot Nord
C202606120774,2026-06-12,CL0103,Casque audio,Electronique,4,111.7,Entrepot Est
C202606120775,2026-06-12,CL0277,Plante verte,Maison,3,36.19,Entrepot Sud
C202606120776,2026-06-12,CL0392,Casque audio,Electronique,2,55.48,Entrepot Nord
C202606120777,2026-06-12,CL0307,Livre,Culture,5,23.72,Entrepot Nord
C202606120778,2026-06-12,CL0337,Casque audio,Electronique,1,70.82,Entrepot Est
C202606120779,2026-06-12,CL0247,Chaise bureau,Mobilier,1,92.68,Entrepot Nord
C202606120780,2026-06-12,CL0153,Livre,Culture,3,20.62,Entrepot Nord
C202606120781,2026-06-12,CL0058,Casque audio,Electronique,5,79.12,Entrepot Sud
C202606120782,2026-06-12,CL0021,Livre,Culture,5,14.69,Entrepot Nord
C202606120783,2026-06-12,CL0068,Console jeux,Electronique,5,224.31,Entrepot Sud
C202606120784,2026-06-12,CL0373,Plante verte,Maison,5,35.44,Entrepot Nord
C202606120785,2026-06-12,CL0170,Livre,Culture,3,10.88,Entrepot Est
C202606120786,2026-06-12,CL0055,Casque audio,Electronique,4,67.75,Entrepot Nord
C202606120787,2026-06-12,CL0278,Livre,Culture,1,10.6,Entrepot Nord
C202606120788,2026-06-12,CL0275,Casque audio,Electronique,3,80.09,Entrepot Nord
C202606120789,2026-06-12,CL0146,Casque audio,Electronique,5,64.22,Entrepot Est
C202606120790,2026-06-12,CL0123,Plante verte,Maison,5,17.7,Entrepot Nord
C202606120791,2026-06-12,CL0055,Console jeux,Electronique,5,259.91,Entrepot Nord
C202606120792,2026-06-12,CL0108,Casque audio,Electronique,4,104.38,Entrepot Sud
C202606120793,2026-06-12,CL0136,Livre,Culture,1,20.75,Entrepot Nord
C202606120794,2026-06-12,CL0150,Casque audio,Electronique,4,74.5,Entrepot Sud
C202606120795,2026-06-12,CL0120,Console jeux,Electronique,1,221.08,Entrepot Sud
C202606120796,2026-06-12,CL0032,Livre,Culture,5,21.17,Entrepot Sud
C202606120797,2026-06-12,CL0022,Livre,Culture,1,18.19,Entrepot Est
C202606120798,2026-06-12,CL0156,Livre,Culture,5,21.14,Entrepot Nord
C202606120799,2026-06-12,CL0094,Chaise bureau,Mobilier,1,214.0,Entrepot Nord
C202606120800,2026-06-12,CL0209,Casque audio,Electronique,3,115.52,Entrepot Nord
C202606120801,2026-06-12,CL0262,Casque audio,Electronique,1,104.15,Entrepot Nord
C202606120802,2026-06-12,CL0105,Livre,Culture,2,21.56,Entrepot Sud
C202606120803,2026-06-12,CL0035,Livre,Culture,2,19.66,Entrepot Sud
C202606120804,2026-06-12,CL0169,Casque audio,Electronique,4,47.83,Entrepot Sud
C202606120805,2026-06-12,CL0321,Casque audio,Electronique,5,92.73,Entrepot Nord
C202606120806,2026-06-12,CL0368,Casque audio,Electronique,3,104.0,Entrepot Nord
C202606120807,2026-06-12,CL0345,Chaise bureau,Mobilier,5,90.82,Entrepot Est
C202606120808,2026-06-12,CL0156,Plante verte,Maison,2,19.26,Entrepot Sud
C202606120809,2026-06-12,CL0303,Casque audio,Electronique,4,107.43,Entrepot Est
C202606120810,2026-06-12,CL0263,Livre,Culture,4,14.56,Entrepot Sud
C202606120811,2026-06-12,CL0060,Chaise bureau,Mobilier,5,161.02,Entrepot Est
C202606120812,2026-06-12,CL0123,Casque audio,Electronique,3,101.3,Entrepot Est
C202606120813,2026-06-12,CL0253,Livre,Culture,5,15.78,Entrepot Nord
C202606120814,2026-06-12,CL0321,Console jeux,Electronique,1,298.0,Entrepot Sud
C202606120815,2026-06-12,CL0335,Chaise bureau,Mobilier,4,137.19,Entrepot Nord
C202606120816,2026-06-12,CL0157,Chaise bureau,Mobilier,5,231.79,Entrepot Nord
C202606120817,2026-06-12,CL0057,Casque audio,Electronique,3,81.68,Entrepot Nord
C202606120818,2026-06-12,CL0075,Plante verte,Maison,4,23.5,Entrepot Nord
C202606120819,2026-06-12,CL0239,Chaise bureau,Mobilier,5,100.59,Entrepot Nord
C202606120820,2026-06-12,CL0139,Console jeux,Electronique,1,273.03,Entrepot Nord
C202606120821,2026-06-12,CL0124,Livre,Culture,4,14.93,Entrepot Sud
C202606120822,2026-06-12,CL0095,Casque audio,Electronique,2,96.22,Entrepot Nord
C202606120823,2026-06-12,CL0086,Plante verte,Maison,3,21.31,Entrepot Nord
C202606120824,2026-06-12,CL0202,Livre,Culture,3,23.13,Entrepot Sud
C202606120825,2026-06-12,CL0311,Chaise bureau,Mobilier,4,120.51,Entrepot Est
C202606120826,2026-06-12,CL0090,Livre,Culture,2,14.65,Entrepot Nord
C202606120827,2026-06-12,CL0129,Casque audio,Electronique,2,79.09,Entrepot Est
C202606120828,2026-06-12,CL0386,Chaise bureau,Mobilier,1,247.06,Entrepot Sud
C202606120829,2026-06-12,CL0130,Console jeux,Electronique,4,233.76,Entrepot Sud
C202606120830,2026-06-12,CL0137,Plante verte,Maison,1,26.4,Entrepot Nord
C202606120831,2026-06-12,CL0352,Chaise bureau,Mobilier,3,118.01,Entrepot Sud
C202606120832,2026-06-12,CL0336,Plante verte,Maison,5,34.64,Entrepot Nord
C202606120833,2026-06-12,CL0030,Plante verte,Maison,4,22.18,Entrepot Est
C202606120834,2026-06-12,CL0263,Casque audio,Electronique,5,73.29,Entrepot Nord
C202606120835,2026-06-12,CL0167,Livre,Culture,5,20.75,Entrepot Nord
C202606120836,2026-06-12,CL0139,Plante verte,Maison,2,12.2,Entrepot Est
C202606120837,2026-06-12,CL0024,Livre,Culture,2,17.99,Entrepot Sud
C202606120838,2026-06-12,CL0144,Plante verte,Maison,2,32.93,Entrepot Sud
C202606120839,2026-06-12,CL0281,Livre,Culture,3,21.14,Entrepot Nord
C202606120840,2026-06-12,CL0195,Plante verte,Maison,1,34.54,Entrepot Sud
C202606120841,2026-06-12,CL0083,Plante verte,Maison,3,31.34,Entrepot Nord
C202606120842,2026-06-12,CL0178,Console jeux,Electronique,4,406.47,Entrepot Sud
C202606120843,2026-06-12,CL0084,Livre,Culture,2,16.77,Entrepot Est
C202606120844,2026-06-12,CL0028,Chaise bureau,Mobilier,5,92.43,Entrepot Nord
C202606120845,2026-06-12,CL0185,Console jeux,Electronique,3,442.87,Entrepot Sud
C202606120846,2026-06-12,CL0102,Livre,Culture,3,13.26,Entrepot Est
C202606120847,2026-06-12,CL0349,Console jeux,Electronique,3,432.01,Entrepot Nord
C202606120848,2026-06-12,CL0242,Chaise bureau,Mobilier,3,134.85,Entrepot Nord
C202606120849,2026-06-12,CL0231,Chaise bureau,Mobilier,1,98.76,Entrepot Est
C202606120850,2026-06-12,CL0162,Console jeux,Electronique,4,359.28,Entrepot Sud
C202606120851,2026-06-12,CL0339,Casque audio,Electronique,2,65.92,Entrepot Sud
C202606120852,2026-06-12,CL0186,Console jeux,Electronique,4,388.16,Entrepot Nord
C202606120853,2026-06-12,CL0063,Plante verte,Maison,5,34.71,Entrepot Est
C202606120854,2026-06-12,CL0358,Chaise bureau,Mobilier,4,206.56,Entrepot Nord
C202606120855,2026-06-12,CL0136,Console jeux,Electronique,3,288.41,Entrepot Est
C202606120856,2026-06-12,CL0309,Livre,Culture,1,22.89,Entrepot Nord
C202606120857,2026-06-12,CL0091,Plante verte,Maison,1,38.04,Entrepot Nord
C202606120858,2026-06-12,CL0381,Casque audio,Electronique,4,74.59,Entrepot Est
C202606120859,2026-06-12,CL0180,Chaise bureau,Mobilier,4,134.59,Entrepot Est
C202606120860,2026-06-12,CL0343,Livre,Culture,2,17.04,Entrepot Sud
C202606120861,2026-06-12,CL0212,Chaise bureau,Mobilier,2,100.48,Entrepot Sud
C202606120862,2026-06-12,CL0121,Casque audio,Electronique,5,45.23,Entrepot Sud
C202606120863,2026-06-12,CL0141,Console jeux,Electronique,4,300.92,Entrepot Sud
C202606120864,2026-06-12,CL0123,Livre,Culture,2,11.78,Entrepot Est
C202606120865,2026-06-12,CL0381,Console jeux,Electronique,1,424.58,Entrepot Est
C202606120866,2026-06-12,CL0361,Plante verte,Maison,3,15.68,Entrepot Sud
C202606120867,2026-06-12,CL0396,Plante verte,Maison,5,37.1,Entrepot Sud
C202606120868,2026-06-12,CL0110,Console jeux,Electronique,5,406.06,Entrepot Nord
C202606120869,2026-06-12,CL0041,Livre,Culture,3,9.6,Entrepot Sud
C202606120870,2026-06-12,CL0167,Chaise bureau,Mobilier,1,192.89,Entrepot Nord
C202606120871,2026-06-12,CL0229,Livre,Culture,1,15.78,Entrepot Sud
C202606120872,2026-06-12,CL0285,Chaise bureau,Mobilier,5,71.23,Entrepot Nord
C202606120873,2026-06-12,CL0057,Console jeux,Electronique,1,209.9,Entrepot Est
C202606120874,2026-06-12,CL0170,Plante verte,Maison,2,20.24,Entrepot Est
C202606120875,2026-06-12,CL0107,Console jeux,Electronique,5,257.57,Entrepot Sud
C202606120876,2026-06-12,CL0399,Chaise bureau,Mobilier,5,162.04,Entrepot Nord
C202606120877,2026-06-12,CL0192,Livre,Culture,1,21.78,Entrepot Nord
C202606120878,2026-06-12,CL0205,Casque audio,Electronique,3,99.34,Entrepot Sud
C202606120879,2026-06-12,CL0342,Plante verte,Maison,5,38.73,Entrepot Nord
C202606120880,2026-06-12,CL0129,Casque audio,Electronique,3,117.1,Entrepot Nord
C202606120881,2026-06-12,CL0350,Casque audio,Electronique,4,88.17,Entrepot Nord
C202606120882,2026-06-12,CL0058,Console jeux,Electronique,4,247.68,Entrepot Sud
C202606120883,2026-06-12,CL0377,Plante verte,Maison,2,19.91,Entrepot Nord
C202606120884,2026-06-12,CL0361,Console jeux,Electronique,1,309.65,Entrepot Nord
C202606120885,2026-06-12,CL0152,Livre,Culture,3,11.42,Entrepot Sud
C202606120886,2026-06-12,CL0106,Casque audio,Electronique,5,98.96,Entrepot Nord
C202606120887,2026-06-12,CL0383,Plante verte,Maison,1,35.39,Entrepot Sud
C202606120888,2026-06-12,CL0290,Console jeux,Electronique,3,339.44,Entrepot Sud
C202606120889,2026-06-12,CL0090,Chaise bureau,Mobilier,3,118.09,Entrepot Nord
C202606120890,2026-06-12,CL0233,Chaise bureau,Mobilier,4,230.81,Entrepot Est
C202606120891,2026-06-12,CL0399,Casque audio,Electronique,3,53.0,Entrepot Nord
C202606120892,2026-06-12,CL0164,Plante verte,Maison,4,39.74,Entrepot Est
C202606120893,2026-06-12,CL0129,Plante verte,Maison,2,35.8,Entrepot Sud
C202606120894,2026-06-12,CL0011,Console jeux,Electronique,4,252.32,Entrepot Nord
C202606120895,2026-06-12,CL0224,Livre,Culture,3,24.07,Entrepot Est
C202606120896,2026-06-12,CL0069,Plante verte,Maison,2,34.73,Entrepot Est
C202606120897,2026-06-12,CL0273,Livre,Culture,1,9.89,Entrepot Sud
C202606120898,2026-06-12,CL0045,Plante verte,Maison,1,12.26,Entrepot Est
C202606120899,2026-06-12,CL0037,Plante verte,Maison,1,17.71,Entrepot Sud
C202606120900,2026-06-12,CL0249,Chaise bureau,Mobilier,3,178.67,Entrepot Est
C202606120901,2026-06-12,CL0196,Livre,Culture,1,12.14,Entrepot Est
C202606120902,2026-06-12,CL0103,Casque audio,Electronique,1,89.34,Entrepot Nord
C202606120903,2026-06-12,CL0351,Plante verte,Maison,4,28.02,Entrepot Est
C202606120904,2026-06-12,CL0241,Plante verte,Maison,1,27.96,Entrepot Sud
C202606120905,2026-06-12,CL0123,Livre,Culture,4,19.08,Entrepot Est
C202606120906,2026-06-12,CL0255,Plante verte,Maison,4,28.97,Entrepot Nord
C202606120907,2026-06-12,CL0118,Console jeux,Electronique,4,215.69,Entrepot Nord
C202606120908,2026-06-12,CL0115,Casque audio,Electronique,4,87.46,Entrepot Sud
C202606120909,2026-06-12,CL0001,Casque audio,Electronique,2,52.03,Entrepot Est
C202606120910,2026-06-12,CL0113,Casque audio,Electronique,4,48.65,Entrepot Nord
C202606120911,2026-06-12,CL0135,Casque audio,Electronique,5,92.9,Entrepot Est
C202606120912,2026-06-12,CL0054,Casque audio,Electronique,2,80.09,Entrepot Nord
C202606120913,2026-06-12,CL0316,Casque audio,Electronique,2,55.74,Entrepot Sud
C202606120914,2026-06-12,CL0196,Console jeux,Electronique,3,226.45,Entrepot Sud
C202606120915,2026-06-12,CL0044,Casque audio,Electronique,1,108.86,Entrepot Sud
C202606120916,2026-06-12,CL0276,Console jeux,Electronique,5,354.96,Entrepot Sud
C202606120917,2026-06-12,CL0235,Casque audio,Electronique,1,94.61,Entrepot Sud
C202606120918,2026-06-12,CL0096,Plante verte,Maison,1,27.68,Entrepot Nord
C202606120919,2026-06-12,CL0377,Console jeux,Electronique,4,252.19,Entrepot Sud
C202606120920,2026-06-12,CL0045,Livre,Culture,4,24.72,Entrepot Sud
C202606120921,2026-06-12,CL0374,Console jeux,Electronique,5,288.13,Entrepot Nord
C202606120922,2026-06-12,CL0159,Livre,Culture,1,9.53,Entrepot Nord
C202606120923,2026-06-12,CL0172,Chaise bureau,Mobilier,2,153.89,Entrepot Sud
C202606120924,2026-06-12,CL0350,Livre,Culture,1,9.34,Entrepot Nord
C202606120925,2026-06-12,CL0209,Console jeux,Electronique,2,330.03,Entrepot Nord
C202606120926,2026-06-12,CL0376,Console jeux,Electronique,5,362.14,Entrepot Est
C202606120927,2026-06-12,CL0016,Casque audio,Electronique,1,107.79,Entrepot Sud
C202606120928,2026-06-12,CL0317,Livre,Culture,4,21.62,Entrepot Nord
C202606120929,2026-06-12,CL0154,Chaise bureau,Mobilier,4,108.54,Entrepot Nord
C202606120930,2026-06-12,CL0227,Chaise bureau,Mobilier,1,121.64,Entrepot Nord
C202606120931,2026-06-12,CL0385,Livre,Culture,4,20.96,Entrepot Est
C202606120932,2026-06-12,CL0276,Chaise bureau,Mobilier,3,212.69,Entrepot Nord
C202606120933,2026-06-12,CL0169,Casque audio,Electronique,3,62.31,Entrepot Est
C202606120934,2026-06-12,CL0273,Casque audio,Electronique,2,111.74,Entrepot Sud
C202606120935,2026-06-12,CL0218,Livre,Culture,1,8.6,Entrepot Est
C202606120936,2026-06-12,CL0235,Chaise bureau,Mobilier,3,72.21,Entrepot Nord
C202606120937,2026-06-12,CL0276,Livre,Culture,2,17.03,Entrepot Sud
C202606120938,2026-06-12,CL0398,Livre,Culture,4,23.83,Entrepot Sud
C202606120939,2026-06-12,CL0007,Casque audio,Electronique,2,61.35,Entrepot Sud
C202606120940,2026-06-12,CL0091,Chaise bureau,Mobilier,4,196.0,Entrepot Est
C202606120941,2026-06-12,CL0382,Console jeux,Electronique,4,353.57,Entrepot Nord
C202606120942,2026-06-12,CL0015,Chaise bureau,Mobilier,4,107.21,Entrepot Nord
C202606120943,2026-06-12,CL0336,Casque audio,Electronique,2,93.09,Entrepot Sud
C202606120944,2026-06-12,CL0356,Console jeux,Electronique,2,364.03,Entrepot Sud
C202606120945,2026-06-12,CL0275,Plante verte,Maison,3,14.18,Entrepot Sud
C202606120946,2026-06-12,CL0058,Casque audio,Electronique,1,72.11,Entrepot Nord
C202606120947,2026-06-12,CL0394,Plante verte,Maison,5,31.25,Entrepot Nord
C202606120948,2026-06-12,CL0203,Plante verte,Maison,2,37.2,Entrepot Nord
C202606120949,2026-06-12,CL0049,Plante verte,Maison,2,24.46,Entrepot Sud
C202606120950,2026-06-12,CL0199,Plante verte,Maison,3,21.04,Entrepot Nord
C202606120951,2026-06-12,CL0344,Livre,Culture,1,22.54,Entrepot Est
C202606120952,2026-06-12,CL0038,Chaise bureau,Mobilier,3,178.73,Entrepot Est
C202606120953,2026-06-12,CL0160,Casque audio,Electronique,2,103.68,Entrepot Sud
C202606120954,2026-06-12,CL0030,Chaise bureau,Mobilier,2,68.67,Entrepot Nord
C202606120955,2026-06-12,CL0115,Plante verte,Maison,3,30.26,Entrepot Sud
C202606120956,2026-06-12,CL0067,Casque audio,Electronique,1,67.19,Entrepot Nord
C202606120957,2026-06-12,CL0190,Chaise bureau,Mobilier,3,163.01,Entrepot Nord
C202606120958,2026-06-12,CL0058,Chaise bureau,Mobilier,3,129.58,Entrepot Sud
C202606120959,2026-06-12,CL0392,Livre,Culture,2,12.85,Entrepot Nord
C202606120960,2026-06-12,CL0391,Casque audio,Electronique,2,93.65,Entrepot Est
C202606120961,2026-06-12,CL0135,Plante verte,Maison,3,18.74,Entrepot Est
